trial_id,status,duration_s,cfg_budget_frac,cfg_experiment,cfg_input_len,cfg_layer,cfg_num_heads,cfg_num_layers,cfg_prompt,metric_avg_entropy,metric_avg_top5_mass,metric_avg_top_prob,metric_budget_frac,metric_budget_tokens,metric_entropy_max,metric_entropy_mean,metric_entropy_min,metric_entropy_std,metric_focused_head_count,metric_h2o_quality,metric_h2o_vs_window,metric_layer,metric_max_top_prob,metric_memory_saved_pct,metric_min_top_prob,metric_most_diffuse_head_entropy,metric_most_focused_head_entropy,metric_nonfinite_token_steps,metric_num_tokens,metric_seq_len,metric_sink_mass_max,metric_sink_mass_mean,metric_sink_quality,metric_skip_rate_50,metric_skip_rate_80,metric_skip_rate_90,metric_skip_rate_95,metric_skip_rate_99,metric_sparsity_mean,metric_valid_tokens,metric_window_quality
real_model_analysis_phi_2_t0955,completed,0.0000,0.75,kv_cache_real,,14,,,short,,,,0.75,4,,,,,,0.988991026034085,22.939921688476446,14,,25.0,,,,,,6,,,0.9678966513437108,,,,,,,,0.04311222328761876
real_model_analysis_phi_2_t0956,completed,0.0000,0.75,kv_cache_real,,15,,,short,,,,0.75,4,,,,,,0.9829442665162003,17.052653928691328,15,,25.0,,,,,,6,,,0.95941381694495,,,,,,,,0.05764171785966892
real_model_analysis_phi_2_t0957,completed,0.0000,0.75,kv_cache_real,,16,,,short,,,,0.75,4,,,,,,0.9826041869990292,18.70024245595938,16,,25.0,,,,,,6,,,0.9648510542522003,,,,,,,,0.05254499717386785
real_model_analysis_phi_2_t0958,completed,0.0000,0.75,kv_cache_real,,17,,,short,,,,0.75,4,,,,,,0.9790087275444558,16.061324758574177,17,,25.0,,,,,,6,,,0.9600368032621058,,,,,,,,0.06095441953017119
real_model_analysis_phi_2_t0959,completed,0.0000,0.75,kv_cache_real,,18,,,short,,,,0.75,4,,,,,,0.9855808491234472,20.71523038326502,18,,25.0,,,,,,6,,,0.9668416349773022,,,,,,,,0.04757759536768934
real_model_analysis_phi_2_t0960,completed,0.0000,0.75,kv_cache_real,,19,,,short,,,,0.75,4,,,,,,0.986033841007254,24.077661537222482,19,,25.0,,,,,,6,,,0.9730140768684344,,,,,,,,0.04095222617374659
real_model_analysis_phi_2_t0961,completed,0.0000,0.75,kv_cache_real,,20,,,short,,,,0.75,4,,,,,,0.9865043754246341,19.917819660077047,20,,25.0,,,,,,6,,,0.9639669510024443,,,,,,,,0.04952873317765636
real_model_analysis_phi_2_t0962,completed,0.0000,0.75,kv_cache_real,,21,,,short,,,,0.75,4,,,,,,0.9851656439903973,15.70895517068274,21,,25.0,,,,,,6,,,0.9521206935495177,,,,,,,,0.06271363265642194
real_model_analysis_phi_2_t0963,completed,0.0000,0.75,kv_cache_real,,22,,,short,,,,0.75,4,,,,,,0.9813013869755135,15.94288455494351,22,,25.0,,,,,,6,,,0.9571476410227395,,,,,,,,0.06155105643484292
real_model_analysis_phi_2_t0964,completed,0.0000,0.75,kv_cache_real,,23,,,short,,,,0.75,4,,,,,,0.9883932621123004,21.48007192421898,23,,25.0,,,,,,6,,,0.9655925017875991,,,,,,,,0.04601442982124645
real_model_analysis_phi_2_t0965,completed,0.0000,0.75,kv_cache_real,,24,,,short,,,,0.75,4,,,,,,0.9912066910780434,23.787096666531575,24,,25.0,,,,,,6,,,0.9671233971888241,,,,,,,,0.04166993160088639
real_model_analysis_phi_2_t0966,completed,0.0000,0.75,kv_cache_real,,25,,,short,,,,0.75,4,,,,,,0.9863051453495811,20.041537578331084,25,,25.0,,,,,,6,,,0.9644818466604159,,,,,,,,0.04921304772623706
real_model_analysis_phi_2_t0967,completed,0.0000,0.75,kv_cache_real,,26,,,short,,,,0.75,4,,,,,,0.9906344566474733,29.068789544126897,26,,25.0,,,,,,6,,,0.975286680923286,,,,,,,,0.03407897171444563
real_model_analysis_phi_2_t0968,completed,0.0000,0.75,kv_cache_real,,27,,,short,,,,0.75,4,,,,,,0.9932106614817283,33.415783744041974,27,,25.0,,,,,,6,,,0.9770665334196006,,,,,,,,0.02972280013210277
real_model_analysis_phi_2_t0969,completed,0.0000,0.75,kv_cache_real,,28,,,short,,,,0.75,4,,,,,,0.9891344304161872,19.21776656673629,28,,25.0,,,,,,6,,,0.9593957685582095,,,,,,,,0.051469791090514305
real_model_analysis_phi_2_t0970,completed,0.0000,0.75,kv_cache_real,,29,,,short,,,,0.75,4,,,,,,0.9368267794151872,3.9718349321466886,29,,25.0,,,,,,6,,,0.8273057196892373,,,,,,,,0.2358675008955755
real_model_analysis_phi_2_t0971,completed,0.0000,0.75,kv_cache_real,,30,,,short,,,,0.75,4,,,,,,0.9104610907838554,3.097224796608475,30,,25.0,,,,,,6,,,0.7955786220000441,,,,,,,,0.2939602872161004
real_model_analysis_phi_2_t0972,completed,0.0000,0.75,kv_cache_real,,31,,,short,,,,0.75,4,,,,,,0.9669229898996062,6.229912901445407,31,,25.0,,,,,,6,,,0.8778706072947571,,,,,,,,0.15520650211261697
real_model_analysis_phi_2_t0973,completed,0.0002,,head_analysis,27,,32,32,instruction,,,,,,2.3707034587860107,0.711866021156311,5.986721873796341e-08,0.5010674595832825,511,,,,,,,2.3707034587860107,5.986721873796341e-08,,,,1.0000264644622803,0.8093712329864502,,,,,,,0.1705045998096466,,
real_model_analysis_phi_2_t0974,completed,0.0000,,token_confidence_real,27,,,,instruction,0.6240967573811456,0.979836618900299,0.779138328631719,,,,,,,,,,,0.9999806880950928,,0.24804124236106873,,,0,30,,,,,0.8,0.6,0.4666666666666667,0.43333333333333335,0.3333333333333333,,30,
real_model_analysis_phi_2_t0975,completed,0.0000,0.1,kv_cache_real,,0,,,instruction,,,,0.1,2,,,,,,0.20887735805071575,10.681362422754203,0,,90.0,,,,,,27,,,0.10905720533549594,,,,,,,,0.01955531043546938
real_model_analysis_phi_2_t0976,completed,0.0000,0.1,kv_cache_real,,1,,,instruction,,,,0.1,2,,,,,,0.45569108221017623,34.38564404497197,1,,90.0,,,,,,27,,,0.17749906591467,,,,,,,,0.013252364318498478
real_model_analysis_phi_2_t0977,completed,0.0000,0.1,kv_cache_real,,2,,,instruction,,,,0.1,2,,,,,,0.7423562354879202,114.8407696602642,2,,90.0,,,,,,27,,,0.716172999884857,,,,,,,,0.006464222050096388
real_model_analysis_phi_2_t0978,completed,0.0000,0.1,kv_cache_real,,3,,,instruction,,,,0.1,2,,,,,,0.8384792720319099,309.2678690437369,3,,90.0,,,,,,27,,,0.8201960778080709,,,,,,,,0.0027111748615351035
real_model_analysis_phi_2_t0979,completed,0.0000,0.1,kv_cache_real,,4,,,instruction,,,,0.1,2,,,,,,0.8473128454989122,446.7818815602751,4,,90.0,,,,,,27,,,0.8303398747864683,,,,,,,,0.0018964798718781564
real_model_analysis_phi_2_t0980,completed,0.0000,0.1,kv_cache_real,,5,,,instruction,,,,0.1,2,,,,,,0.7967059490670889,201.30570280667547,5,,90.0,,,,,,27,,,0.7797134077221011,,,,,,,,0.003957691898238014
real_model_analysis_phi_2_t0981,completed,0.0000,0.1,kv_cache_real,,6,,,instruction,,,,0.1,2,,,,,,0.8527476592098957,367.98218223768004,6,,90.0,,,,,,27,,,0.8334433463239084,,,,,,,,0.0023173612755497635
real_model_analysis_phi_2_t0982,completed,0.0000,0.1,kv_cache_real,,7,,,instruction,,,,0.1,2,,,,,,0.8714621854295794,317.23814532001074,7,,90.0,,,,,,27,,,0.859804518069289,,,,,,,,0.0027470283705967984
real_model_analysis_phi_2_t0983,completed,0.0000,0.1,kv_cache_real,,8,,,instruction,,,,0.1,2,,,,,,0.8967254724798543,379.5899263070606,8,,90.0,,,,,,27,,,0.8825374073778419,,,,,,,,0.0023623531878305664
real_model_analysis_phi_2_t0984,completed,0.0000,0.1,kv_cache_real,,9,,,instruction,,,,0.1,2,,,,,,0.8566109130900905,422.6261368331841,9,,90.0,,,,,,27,,,0.8373947344179247,,,,,,,,0.002026876329771828
real_model_analysis_phi_2_t0985,completed,0.0000,0.1,kv_cache_real,,10,,,instruction,,,,0.1,2,,,,,,0.8611027454507704,309.3602195396647,10,,90.0,,,,,,27,,,0.8446528312185109,,,,,,,,0.002783495391657375
real_model_analysis_phi_2_t0986,completed,0.0000,0.1,kv_cache_real,,11,,,instruction,,,,0.1,2,,,,,,0.8650543215466815,479.36744318049756,11,,90.0,,,,,,27,,,0.8491689557455734,,,,,,,,0.0018045746198516034
real_model_analysis_phi_2_t0987,completed,0.0000,0.1,kv_cache_real,,12,,,instruction,,,,0.1,2,,,,,,0.863693101022237,291.60997896374306,12,,90.0,,,,,,27,,,0.8488112144903167,,,,,,,,0.002961809140041888
real_model_analysis_phi_2_t0988,completed,0.0000,0.1,kv_cache_real,,13,,,instruction,,,,0.1,2,,,,,,0.8508295992255435,274.39221615556727,13,,90.0,,,,,,27,,,0.8366022670823775,,,,,,,,0.003100778918390177
real_model_analysis_phi_2_t0989,completed,0.0000,0.1,kv_cache_real,,14,,,instruction,,,,0.1,2,,,,,,0.8756297307735155,292.71175426915335,14,,90.0,,,,,,27,,,0.860662209569739,,,,,,,,0.002991440275296766
real_model_analysis_phi_2_t0990,completed,0.0000,0.1,kv_cache_real,,15,,,instruction,,,,0.1,2,,,,,,0.8472894234532335,293.0013915054234,15,,90.0,,,,,,27,,,0.8337603474511256,,,,,,,,0.002891759042849291
real_model_analysis_phi_2_t0991,completed,0.0000,0.1,kv_cache_real,,16,,,instruction,,,,0.1,2,,,,,,0.8625966752706993,293.80096795186785,16,,90.0,,,,,,27,,,0.8473592863433248,,,,,,,,0.0029359899025656537
real_model_analysis_phi_2_t0992,completed,0.0000,0.1,kv_cache_real,,17,,,instruction,,,,0.1,2,,,,,,0.8599305774933075,299.69858085641,17,,90.0,,,,,,27,,,0.8351730434178173,,,,,,,,0.0028693181497089337
real_model_analysis_phi_2_t0993,completed,0.0000,0.1,kv_cache_real,,18,,,instruction,,,,0.1,2,,,,,,0.8730737678369481,315.165144971293,18,,90.0,,,,,,27,,,0.8457196657883309,,,,,,,,0.0027702104175145147
real_model_analysis_phi_2_t0994,completed,0.0000,0.1,kv_cache_real,,19,,,instruction,,,,0.1,2,,,,,,0.8729270246704541,340.4502132243777,19,,90.0,,,,,,27,,,0.8428632089710023,,,,,,,,0.002564037238816888
real_model_analysis_phi_2_t0995,completed,0.0000,0.1,kv_cache_real,,20,,,instruction,,,,0.1,2,,,,,,0.8768273707943081,257.67933003932217,20,,90.0,,,,,,27,,,0.853803484234311,,,,,,,,0.003402785045507931
real_model_analysis_phi_2_t0996,completed,0.0000,0.1,kv_cache_real,,21,,,instruction,,,,0.1,2,,,,,,0.8889595739119993,350.23133611356496,21,,90.0,,,,,,27,,,0.8766167962872703,,,,,,,,0.002538206842872986
real_model_analysis_phi_2_t0997,completed,0.0000,0.1,kv_cache_real,,22,,,instruction,,,,0.1,2,,,,,,0.904304633866893,231.0427873079553,22,,90.0,,,,,,27,,,0.8952442619280921,,,,,,,,0.0039140136959201054
real_model_analysis_phi_2_t0998,completed,0.0000,0.1,kv_cache_real,,23,,,instruction,,,,0.1,2,,,,,,0.8706014699529925,316.67403893405105,23,,90.0,,,,,,27,,,0.852482881218064,,,,,,,,0.0027492037960658326
real_model_analysis_phi_2_t0999,completed,0.0000,0.1,kv_cache_real,,24,,,instruction,,,,0.1,2,,,,,,0.9284503801123447,542.4364015923915,24,,90.0,,,,,,27,,,0.9217567182096623,,,,,,,,0.0017116299300466557
real_model_analysis_phi_2_t1000,completed,0.0000,0.1,kv_cache_real,,25,,,instruction,,,,0.1,2,,,,,,0.9086403074761671,378.9763892152979,25,,90.0,,,,,,27,,,0.9006290890719032,,,,,,,,0.002397617195513373
real_model_analysis_phi_2_t1001,completed,0.0000,0.1,kv_cache_real,,26,,,instruction,,,,0.1,2,,,,,,0.9082041002665364,334.7973314728602,26,,90.0,,,,,,27,,,0.9008407062986821,,,,,,,,0.002712698145684469
real_model_analysis_phi_2_t1002,completed,0.0000,0.1,kv_cache_real,,27,,,instruction,,,,0.1,2,,,,,,0.9086580463032238,258.9723916301133,27,,90.0,,,,,,27,,,0.9041354672810082,,,,,,,,0.003508706239238998
real_model_analysis_phi_2_t1003,completed,0.0000,0.1,kv_cache_real,,28,,,instruction,,,,0.1,2,,,,,,0.8733016963980249,289.97295056672453,28,,90.0,,,,,,27,,,0.8580764359980071,,,,,,,,0.003011666069856653
real_model_analysis_phi_2_t1004,completed,0.0000,0.1,kv_cache_real,,29,,,instruction,,,,0.1,2,,,,,,0.43700394846624224,137.78756475197045,29,,90.0,,,,,,27,,,0.3664023882702953,,,,,,,,0.0031715775603762732
real_model_analysis_phi_2_t1005,completed,0.0000,0.1,kv_cache_real,,30,,,instruction,,,,0.1,2,,,,,,0.354584887953342,73.58603994679316,30,,90.0,,,,,,27,,,0.2837231964613508,,,,,,,,0.004818643430326278
real_model_analysis_phi_2_t1006,completed,0.0000,0.1,kv_cache_real,,31,,,instruction,,,,0.1,2,,,,,,0.6677436014375734,357.1946844901976,31,,90.0,,,,,,27,,,0.6172989447715298,,,,,,,,0.0018694108015369925
real_model_analysis_phi_2_t1007,completed,0.0000,0.2,kv_cache_real,,0,,,instruction,,,,0.2,5,,,,,,0.3834343405087399,6.279590076548276,0,,80.0,,,,,,27,,,0.19370531854171022,,,,,,,,0.06106040933160777
real_model_analysis_phi_2_t1008,completed,0.0000,0.2,kv_cache_real,,1,,,instruction,,,,0.2,5,,,,,,0.6389636043338168,16.564972429140706,1,,80.0,,,,,,27,,,0.2747432475114547,,,,,,,,0.03857317644608736
real_model_analysis_phi_2_t1009,completed,0.0000,0.2,kv_cache_real,,2,,,instruction,,,,0.2,5,,,,,,0.8010080310476388,53.6203447421586,2,,80.0,,,,,,27,,,0.74029609410927,,,,,,,,0.014938509532145029
real_model_analysis_phi_2_t1010,completed,0.0000,0.2,kv_cache_real,,3,,,instruction,,,,0.2,5,,,,,,0.8762016979941177,106.71943294923868,3,,80.0,,,,,,27,,,0.8376444384635191,,,,,,,,0.0082103294009338
real_model_analysis_phi_2_t1011,completed,0.0000,0.2,kv_cache_real,,4,,,instruction,,,,0.2,5,,,,,,0.8824892211615475,106.36406082968423,4,,80.0,,,,,,27,,,0.8439251600984404,,,,,,,,0.008296874097112895
real_model_analysis_phi_2_t1012,completed,0.0000,0.2,kv_cache_real,,5,,,instruction,,,,0.2,5,,,,,,0.8405621369987489,76.79311561775643,5,,80.0,,,,,,27,,,0.7975867868957325,,,,,,,,0.01094580067805441
real_model_analysis_phi_2_t1013,completed,0.0000,0.2,kv_cache_real,,6,,,instruction,,,,0.2,5,,,,,,0.8917806308943604,123.08173650327389,6,,80.0,,,,,,27,,,0.8445870359109527,,,,,,,,0.007245434263682489
real_model_analysis_phi_2_t1014,completed,0.0000,0.2,kv_cache_real,,7,,,instruction,,,,0.2,5,,,,,,0.8993258096461799,91.06750225494831,7,,80.0,,,,,,27,,,0.8701995487313553,,,,,,,,0.009875375818790654
real_model_analysis_phi_2_t1015,completed,0.0000,0.2,kv_cache_real,,8,,,instruction,,,,0.2,5,,,,,,0.9248514548628355,114.3014888491489,8,,80.0,,,,,,27,,,0.8903012440986378,,,,,,,,0.008091333404094342
real_model_analysis_phi_2_t1016,completed,0.0000,0.2,kv_cache_real,,9,,,instruction,,,,0.2,5,,,,,,0.8886500517391532,107.43333454322627,9,,80.0,,,,,,27,,,0.8488061706075267,,,,,,,,0.00827164171639484
real_model_analysis_phi_2_t1017,completed,0.0000,0.2,kv_cache_real,,10,,,instruction,,,,0.2,5,,,,,,0.8963316302709223,80.36713637652537,10,,80.0,,,,,,27,,,0.8550786928997762,,,,,,,,0.01115296215198647
real_model_analysis_phi_2_t1018,completed,0.0000,0.2,kv_cache_real,,11,,,instruction,,,,0.2,5,,,,,,0.900643367452,102.0651521731734,11,,80.0,,,,,,27,,,0.8575331211498175,,,,,,,,0.008824200506005058
real_model_analysis_phi_2_t1019,completed,0.0000,0.2,kv_cache_real,,12,,,instruction,,,,0.2,5,,,,,,0.9001521617759644,82.86387776847229,12,,80.0,,,,,,27,,,0.8584830490340423,,,,,,,,0.010863022417211213
real_model_analysis_phi_2_t1020,completed,0.0000,0.2,kv_cache_real,,13,,,instruction,,,,0.2,5,,,,,,0.8863628914172882,66.42944419668764,13,,80.0,,,,,,27,,,0.84623755085479,,,,,,,,0.013342921984909288
real_model_analysis_phi_2_t1021,completed,0.0000,0.2,kv_cache_real,,14,,,instruction,,,,0.2,5,,,,,,0.9020877656878418,72.3925651305765,14,,80.0,,,,,,27,,,0.8704722167533411,,,,,,,,0.012461055414471373
real_model_analysis_phi_2_t1022,completed,0.0000,0.2,kv_cache_real,,15,,,instruction,,,,0.2,5,,,,,,0.8789516702153061,63.78748171399999,15,,80.0,,,,,,27,,,0.846262060546806,,,,,,,,0.013779375617244268
real_model_analysis_phi_2_t1023,completed,0.0000,0.2,kv_cache_real,,16,,,instruction,,,,0.2,5,,,,,,0.8896629959298862,71.58016723604744,16,,80.0,,,,,,27,,,0.8593331100024316,,,,,,,,0.012428903567605188
real_model_analysis_phi_2_t1024,completed,0.0000,0.2,kv_cache_real,,17,,,instruction,,,,0.2,5,,,,,,0.8881294266772986,78.51361492892198,17,,80.0,,,,,,27,,,0.8467913318078786,,,,,,,,0.011311788757673661
real_model_analysis_phi_2_t1025,completed,0.0000,0.2,kv_cache_real,,18,,,instruction,,,,0.2,5,,,,,,0.9010934562518248,74.27950261278961,18,,80.0,,,,,,27,,,0.8563640320857556,,,,,,,,0.012131118606826434
real_model_analysis_phi_2_t1026,completed,0.0000,0.2,kv_cache_real,,19,,,instruction,,,,0.2,5,,,,,,0.901143768745248,87.71819546733019,19,,80.0,,,,,,27,,,0.8529844861383445,,,,,,,,0.010273168114600243
real_model_analysis_phi_2_t1027,completed,0.0000,0.2,kv_cache_real,,20,,,instruction,,,,0.2,5,,,,,,0.8997428933637581,71.92916715676719,20,,80.0,,,,,,27,,,0.864992878635015,,,,,,,,0.012508735036550594
real_model_analysis_phi_2_t1028,completed,0.0000,0.2,kv_cache_real,,21,,,instruction,,,,0.2,5,,,,,,0.9141196041450338,109.16517846462943,21,,80.0,,,,,,27,,,0.8860824909760043,,,,,,,,0.00837372884835449
real_model_analysis_phi_2_t1029,completed,0.0000,0.2,kv_cache_real,,22,,,instruction,,,,0.2,5,,,,,,0.927810541037534,104.71998306196578,22,,80.0,,,,,,27,,,0.9056963473472709,,,,,,,,0.008859918746248481
real_model_analysis_phi_2_t1030,completed,0.0000,0.2,kv_cache_real,,23,,,instruction,,,,0.2,5,,,,,,0.8974391849245227,74.1884264896099,23,,80.0,,,,,,27,,,0.863589365392705,,,,,,,,0.012096754539607459
real_model_analysis_phi_2_t1031,completed,0.0000,0.2,kv_cache_real,,24,,,instruction,,,,0.2,5,,,,,,0.9473551925893599,216.6572892185094,24,,80.0,,,,,,27,,,0.9295826852607056,,,,,,,,0.004372597829533011
real_model_analysis_phi_2_t1032,completed,0.0000,0.2,kv_cache_real,,25,,,instruction,,,,0.2,5,,,,,,0.9294731345468191,131.98489199544716,25,,80.0,,,,,,27,,,0.9085615424217987,,,,,,,,0.007042269160464831
real_model_analysis_phi_2_t1033,completed,0.0000,0.2,kv_cache_real,,26,,,instruction,,,,0.2,5,,,,,,0.92931807196082,124.15339539424546,26,,80.0,,,,,,27,,,0.9078451205065105,,,,,,,,0.007485240890994545
real_model_analysis_phi_2_t1034,completed,0.0000,0.2,kv_cache_real,,27,,,instruction,,,,0.2,5,,,,,,0.9274415734938342,120.1834072203391,27,,80.0,,,,,,27,,,0.9111257167614177,,,,,,,,0.007716885341696983
real_model_analysis_phi_2_t1035,completed,0.0000,0.2,kv_cache_real,,28,,,instruction,,,,0.2,5,,,,,,0.9010890717222467,129.81205516634938,28,,80.0,,,,,,27,,,0.8659852695185308,,,,,,,,0.006941489914534781
real_model_analysis_phi_2_t1036,completed,0.0000,0.2,kv_cache_real,,29,,,instruction,,,,0.2,5,,,,,,0.6143646985385598,38.0760323422535,29,,80.0,,,,,,27,,,0.44327293205408574,,,,,,,,0.016135207918099987
real_model_analysis_phi_2_t1037,completed,0.0000,0.2,kv_cache_real,,30,,,instruction,,,,0.2,5,,,,,,0.5352562719999808,19.113192919215916,30,,80.0,,,,,,27,,,0.35534951072402765,,,,,,,,0.028004545041862047
real_model_analysis_phi_2_t1038,completed,0.0000,0.2,kv_cache_real,,31,,,instruction,,,,0.2,5,,,,,,0.7685259957609508,58.17122509375924,31,,80.0,,,,,,27,,,0.6712206584473679,,,,,,,,0.013211445942942678
real_model_analysis_phi_2_t1039,completed,0.0000,0.3,kv_cache_real,,0,,,instruction,,,,0.3,8,,,,,,0.5194762061521246,3.9798730010368333,0,,70.0,,,,,,27,,,0.3142315566242999,,,,,,,,0.13052582482325217
real_model_analysis_phi_2_t1040,completed,0.0000,0.3,kv_cache_real,,1,,,instruction,,,,0.3,8,,,,,,0.7364977250280261,10.229895366071565,1,,70.0,,,,,,27,,,0.3803450997590417,,,,,,,,0.07199464888670239
real_model_analysis_phi_2_t1041,completed,0.0000,0.3,kv_cache_real,,2,,,instruction,,,,0.3,8,,,,,,0.8493047270086626,24.110566396407986,2,,70.0,,,,,,27,,,0.7690104271522734,,,,,,,,0.035225415821637136
real_model_analysis_phi_2_t1042,completed,0.0000,0.3,kv_cache_real,,3,,,instruction,,,,0.3,8,,,,,,0.9076186510211312,52.83803767133037,3,,70.0,,,,,,27,,,0.8599783203230548,,,,,,,,0.017177372419975395
real_model_analysis_phi_2_t1043,completed,0.0000,0.3,kv_cache_real,,4,,,instruction,,,,0.3,8,,,,,,0.9121427004195684,53.024068372997284,4,,70.0,,,,,,27,,,0.8673245324342832,,,,,,,,0.017202427659890402
real_model_analysis_phi_2_t1044,completed,0.0000,0.3,kv_cache_real,,5,,,instruction,,,,0.3,8,,,,,,0.8775155795983549,30.52106697491642,5,,70.0,,,,,,27,,,0.8224844062743343,,,,,,,,0.028751143605809604
real_model_analysis_phi_2_t1045,completed,0.0000,0.3,kv_cache_real,,6,,,instruction,,,,0.3,8,,,,,,0.9180796931089671,56.111592844677936,6,,70.0,,,,,,27,,,0.8675925606729178,,,,,,,,0.016361675842108
real_model_analysis_phi_2_t1046,completed,0.0000,0.3,kv_cache_real,,7,,,instruction,,,,0.3,8,,,,,,0.9203999183107823,35.37813747730724,7,,70.0,,,,,,27,,,0.8858518923055807,,,,,,,,0.026016064833858443
real_model_analysis_phi_2_t1047,completed,0.0000,0.3,kv_cache_real,,8,,,instruction,,,,0.3,8,,,,,,0.9446583444184399,44.87375314561388,8,,70.0,,,,,,27,,,0.9017284995439977,,,,,,,,0.02105146724306866
real_model_analysis_phi_2_t1048,completed,0.0000,0.3,kv_cache_real,,9,,,instruction,,,,0.3,8,,,,,,0.9137640276401803,41.04862840271284,9,,70.0,,,,,,27,,,0.8693925467361947,,,,,,,,0.022260525215984827
real_model_analysis_phi_2_t1049,completed,0.0000,0.3,kv_cache_real,,10,,,instruction,,,,0.3,8,,,,,,0.9184655073521615,29.888391775667415,10,,70.0,,,,,,27,,,0.8702214447397681,,,,,,,,0.030729840342226037
real_model_analysis_phi_2_t1050,completed,0.0000,0.3,kv_cache_real,,11,,,instruction,,,,0.3,8,,,,,,0.9220093833103101,32.5114798342972,11,,70.0,,,,,,27,,,0.87261833069193,,,,,,,,0.028359502182292506
real_model_analysis_phi_2_t1051,completed,0.0000,0.3,kv_cache_real,,12,,,instruction,,,,0.3,8,,,,,,0.9243149346793705,26.3970757693226,12,,70.0,,,,,,27,,,0.8711156766472895,,,,,,,,0.03501580791587394
real_model_analysis_phi_2_t1052,completed,0.0000,0.3,kv_cache_real,,13,,,instruction,,,,0.3,8,,,,,,0.9122511513145811,27.01792657563236,13,,70.0,,,,,,27,,,0.8595071966697918,,,,,,,,0.03376466172416599
real_model_analysis_phi_2_t1053,completed,0.0000,0.3,kv_cache_real,,14,,,instruction,,,,0.3,8,,,,,,0.9238875854231582,31.127741625688913,14,,70.0,,,,,,27,,,0.8840535973428938,,,,,,,,0.029680520884968344
real_model_analysis_phi_2_t1054,completed,0.0000,0.3,kv_cache_real,,15,,,instruction,,,,0.3,8,,,,,,0.9055411051127252,24.478261567503058,15,,70.0,,,,,,27,,,0.8638255651802883,,,,,,,,0.036993685299731696
real_model_analysis_phi_2_t1055,completed,0.0000,0.3,kv_cache_real,,16,,,instruction,,,,0.3,8,,,,,,0.9137170339075368,32.57661624009431,16,,70.0,,,,,,27,,,0.8754418991848893,,,,,,,,0.028048248693888642
real_model_analysis_phi_2_t1056,completed,0.0000,0.3,kv_cache_real,,17,,,instruction,,,,0.3,8,,,,,,0.912136477714101,28.695922286513067,17,,70.0,,,,,,27,,,0.8617598799001089,,,,,,,,0.03178627501869143
real_model_analysis_phi_2_t1057,completed,0.0000,0.3,kv_cache_real,,18,,,instruction,,,,0.3,8,,,,,,0.9224849019199645,26.94932873434147,18,,70.0,,,,,,27,,,0.8721187623088796,,,,,,,,0.03423034803625531
real_model_analysis_phi_2_t1058,completed,0.0000,0.3,kv_cache_real,,19,,,instruction,,,,0.3,8,,,,,,0.922835539983587,31.316213879135013,19,,70.0,,,,,,27,,,0.8691883064337531,,,,,,,,0.029468298548006873
real_model_analysis_phi_2_t1059,completed,0.0000,0.3,kv_cache_real,,20,,,instruction,,,,0.3,8,,,,,,0.9191645602562419,32.18112083852973,20,,70.0,,,,,,27,,,0.8804557984412822,,,,,,,,0.028562229540362902
real_model_analysis_phi_2_t1060,completed,0.0000,0.3,kv_cache_real,,21,,,instruction,,,,0.3,8,,,,,,0.9324235874179717,40.78874133809252,21,,70.0,,,,,,27,,,0.9000559452414758,,,,,,,,0.0228598274138747
real_model_analysis_phi_2_t1061,completed,0.0000,0.3,kv_cache_real,,22,,,instruction,,,,0.3,8,,,,,,0.9444251317698568,49.09491938122365,22,,70.0,,,,,,27,,,0.918539585986962,,,,,,,,0.01923671825258261
real_model_analysis_phi_2_t1062,completed,0.0000,0.3,kv_cache_real,,23,,,instruction,,,,0.3,8,,,,,,0.919330175007691,30.56322531550406,23,,70.0,,,,,,27,,,0.8763222707167548,,,,,,,,0.030079619068912038
real_model_analysis_phi_2_t1063,completed,0.0000,0.3,kv_cache_real,,24,,,instruction,,,,0.3,8,,,,,,0.9618412670515096,93.2363797282483,24,,70.0,,,,,,27,,,0.9425908786317793,,,,,,,,0.010316158455046659
real_model_analysis_phi_2_t1064,completed,0.0000,0.3,kv_cache_real,,25,,,instruction,,,,0.3,8,,,,,,0.9459608856272071,61.3038000869242,25,,70.0,,,,,,27,,,0.9204545711422925,,,,,,,,0.01543070550742214
real_model_analysis_phi_2_t1065,completed,0.0000,0.3,kv_cache_real,,26,,,instruction,,,,0.3,8,,,,,,0.9465312291553161,51.124774724317284,26,,70.0,,,,,,27,,,0.9239196718860007,,,,,,,,0.018514139852143004
real_model_analysis_phi_2_t1066,completed,0.0000,0.3,kv_cache_real,,27,,,instruction,,,,0.3,8,,,,,,0.9424124043037722,53.44736343288198,27,,70.0,,,,,,27,,,0.9239178033748706,,,,,,,,0.017632533090004204
real_model_analysis_phi_2_t1067,completed,0.0000,0.3,kv_cache_real,,28,,,instruction,,,,0.3,8,,,,,,0.924729953770948,53.01802593250512,28,,70.0,,,,,,27,,,0.8805138551875883,,,,,,,,0.01744180281152264
real_model_analysis_phi_2_t1068,completed,0.0000,0.3,kv_cache_real,,29,,,instruction,,,,0.3,8,,,,,,0.7321054299724618,18.367714696460332,29,,70.0,,,,,,27,,,0.5671358937349068,,,,,,,,0.03985827535276051
real_model_analysis_phi_2_t1069,completed,0.0000,0.3,kv_cache_real,,30,,,instruction,,,,0.3,8,,,,,,0.6654356549517699,9.073730660738049,30,,70.0,,,,,,27,,,0.4763984626073308,,,,,,,,0.07333650069988346
